Time,Joystick Value,Lateral Error,PID Correction,X Position,Y Position,Theta
3.016666666666661,0,0,0,386.38359099063655,487.2575267689851,-0.6749035238138992
3.0333333333333274,0,0,0,386.9648088882977,486.79239745835423,-0.6674125979892793
3.049999999999994,0,0,0,387.55085966668605,486.3305593497548,-0.659991156322322
3.0666666666666607,0,0,0,388.14166834908445,485.872038200832,-0.6526386628340523
3.0833333333333273,0,0,0,388.73716051578725,485.41685807090613,-0.6453545822974089
3.099999999999994,0,0,0,389.3372623264188,484.96504136541455,-0.6381383803612124
3.1166666666666605,0,0,0,389.9419005407858,484.51660887978716,-0.6309895236692481
3.133333333333327,0,0,0,390.551002538316,484.0715798427376,-0.6239074799746102
3.1499999999999937,0,0,0,391.16449633613473,483.62997195895184,-0.616891718249445
3.1666666666666603,0,0,0,391.78231060582885,483.1918014511596,-0.6099417087902334
3.183333333333327,0,0,0,392.4043746889485,482.75708310157466,-0.6030569233187438
3.1999999999999935,0,0,0,393.03061861129294,482.32583029269205,-0.5962368350787883
3.21666666666666,0,0,0,393.6609730960288,481.898055047432,-0.5894809189289065
3.2333333333333267,0,0,0,394.29536957568547,481.47376806862144,-0.582788651431102
3.2499999999999933,0,0,0,394.933740203073,481.05297877780527,-0.576159510935752
3.26666666666666,0,0,0,395.57601786116516,480.6356953533821,-0.5695929776628061
3.2833333333333266,0,0,0,396.2221361719907,480.22192476805844,-0.5630885337793892
3.299999999999993,0,0,0,396.87202950457345,479.81167282561796,-0.5566456634739185
3.3166666666666598,0,0,0,397.52563298196156,479.4049441970035,-0.5502638530268448
3.3333333333333264,0,0,0,398.1828824873851,479.00174245570923,-0.5439425908781198
3.349999999999993,0,0,0,398.8437146695789,478.6020701124835,-0.5376813676914951
3.3666666666666596,0,0,0,399.50806694730886,478.20592864934144,-0.5314796764157498
3.383333333333326,0,0,0,400.1758775131357,477.81331855288926,-0.5253370123429454
3.399999999999993,0,0,0,400.847085336452,477.4242393469615,-0.5192528731638008
